source,historic registered,tornado_name,tornado_year,town,overall_photos_folder,tornado_EF,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,first_floor_ceiling_m,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage _list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural ,prop_cave,prop_culture _entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative structure or landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law / government facility,prop_mine,prop_park / garden,prop_residential facility,prop_scenic area,prop_transportation facility,prop_volcano,prop_battlefield,prop_commercial / exchange facility,prop_educational facility,prop_health / welfare facility,prop_island(s),prop_marine zone,prop_mountain,parking / storage facility,river catchment system,sea,underground facility,zoological park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1503 Woodland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.1772251,-86.74355802,1503 Woodland St Nashville TN 37206 US,,,6,no,residential,1,1899,210,isolated,recessed,5.4,0.7,s,2.7,18.1,12.4,0.2,hip,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,wood,yes,35,30,un,30,30,35,un,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,no value,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no street view imagery available before or after for the left or right sides
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1603 Woodland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17710698,-86.74161189,1603 Woodland St Nashville TN 37206 US,Urban Cowboy Nashville,,19,no,business,2,1898,263,isolated,recessed,6.2,1.2,s,3,13.8,14.1,0.2,hip,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone, masonry_un",3,un,1,not_applicable,3,brick,3,wood,yes,45,45,45,45,45,45,45,45,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.45,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,3,yes,,yes,business,business,business,not_applicable,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,considerable,some,considerable,considerable,0,1,0,0,0,0,yes,yes,yes,yes,yes,business,undamaged,no ,no,no,only photos from 2019 and 2023 it doesn't look like there's much damage. It is a hotel and bar.
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1601 Holly St Nashville TN 37206 US,2,36.1717,36.1525,-86.9526,-85.8904,36.175703,-86.741831,1601 Holly St Nashville TN 37206 US,The Church at Lockeland Springs,,19,no,religious,3,1903,1370,isolated,recessed,12,0.1,s,4,40.59,55.37,0.3,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick,wood",3,wood,yes,30,40,35,35,40,30,35,35,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel_un,3,un,un,1,asphalt,3,0.3,un,2020,yes,building_addition,3,wind,moderate,4,4,4,Moderate: Between 15% and 50% roof cover or wall cladding damage OR <5% roof substrate failure,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,15,15,20,50,15,15,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,3,yes,,yes,religious,religious,religious,not_applicable,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,no value,some,considerable,0,0,0,0,1,0,yes,yes,yes,yes,yes,religious,moderate,no,no,no,Limited coverage of front/left side after 2019 so a lot of information came from instagram
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1520 Woodland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17668521,-86.74210928,1520 Woodland St Nashville TN 37206 US,Lockeland Table,Lockeland Table,6,no,business,1,1930,303,isolated,right_on_street,4.9,0.1,n,4,25,12.8,0.2,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,un,1,un,1,not_applicable,3,"brick,vinyl",3,vinyl,no,60,10,10,10,60,10,10,10,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,3,un,dimensional_lumber,3,un,1,0,0.3,un,yes,building_addition,3,wind,minor,1,2,2,"Minor: No more than 1 broken window, door or garage door. Less than 15% roof cover or wall cladding damage.",0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,business,business,business,not_applicable,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,considerable,some,considerable,considerable,0,0,0,0,0,1,yes,yes,yes,yes,yes,business,minor,no,no,no,no street view imagery available before or after tornado of right side 
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,102 S 16th St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17622593,-86.74232172,102 S 16th St Nashville TN 37206 US,,,19,no,residential,2,1935,175,isolated,recessed,5.2,0.5,e,3,12.2,13.8,0.2,dormer-gambrel_combo,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick, stone",3,wood,yes,50,un,un,40,un,40,50,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,no value,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no street view imagery available before or after tornado of back or right side 
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,104 S 16th St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17609632,-86.7424028,104 S 16th St Nashville TN 37206 US,,,19,no,residential,2,1935,232,isolated,recessed,5.7,0.5,e,2.5,23.5,11.5,0.2,gable,45,masonry_un,2,wall_diaphragm_masonry,roof_diaphragm_wood,no,2,double_leaf,1,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick,board-batten",3,wood,yes,30,un,un,40,un,40,30,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,un,yes,building_addition,3,wind,undamaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,no value,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no street view imagery available before or after tornado of back or right side 
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1511 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.175798,-86.743088,1511 Holly St Nashville TN 37206 US,,,6,no,residential,1,1935,125,isolated,recessed,4.9,0.8,s,2.7,11.5,9.6,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone, masonry_un",3,un,1,not_applicable,3,"brick,vinyl",3,wood,yes,35,un,20,20,un,35,20,20,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,yes,facade_restoration,3,wind,moderate,2,2,3,Severe: >50% roof cover / wall cladding damage OR 20-50% windows/doors damaged OR  5-25% roof sheathing loss OR <15% roof structure damage. ,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,35,35,35,35,35,35,35,35,25,25,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,"One story residential building. I don't see any damage, it looks like the facade was renovated. Just some updated door, paint colors and other things. I do not knoiw if this is because any of it was damaged"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1503 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17585625,-86.74382083,1503 Holly St Nashville TN 37206 US,,,6,no,residential,1,1935,125,isolated,recessed,4.5,0.5,s,2.6,10.9,11.1,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone, masonry_un",3,un,1,not_applicable,3,brick,3,wood,yes,25,25,25,25,25,25,25,25,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limted,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,one story brick house not damaged. 
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1507 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17581232,-86.7434776,1507 Holly St Nashville TN 37206 US,,,19,no,residential,2,1935,132,isolated,recessed,5.2,0.8,s,2.4,10.8,10.7,0.2,gable,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick,vinyl",3,vinyl,yes,45,70,30,30,70,45,30,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,wind,moderate,2,2,4,Severe: >50% roof cover / wall cladding damage OR 20-50% windows/doors damaged OR  5-25% roof sheathing loss OR <15% roof structure damage. ,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,35,35,35,35,35,35,35,35,25,25,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limted,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,no street view imagery of the back or right side of structure after the time of the tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1231 5th Ave N Nashville TN 37208 US,0,36.1717,36.1525,-86.9526,-85.8904,36.176911,-86.746014,1312 Woodland St Nashville TN 37206 US,,Huff Appliance Services,19,no,residential/business,3,1920,310,isolated,recessed,8.7,1.2,n,3,21.5,11.5,0.2,gable,complex,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick,cmu,vinyl",3,wood,yes,25,5,30,35,25,5,35,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,UN,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,limted,limited,limited,limited,0,0,0,0,0,1,yes,yes,yes,yes,yes,residential/business,undamaged,no,no,no,Multi-unit housing with a business building attached to the (south) back wall; roof slope is 45 on the front housing portion and 30 on the back business portion; cladding on housing is brick/vinyl and cmu on business; no street view imagery of the back or left side after tornado and no imagery of the right side before or after
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1103 Holly St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.176569,-86.750814,1103 Holly St Nashville TN 37206 US,Gold Club Electric,,6,no,business,1,1910,225,isolated,recessed,4,0,e,3.6,15.2,12.9,0.2,gable,15,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3,single_leaf,3,masonry_block_unreinforced,un,1,un,1,not_applicable,3,cmu,3,not_applicable,no,40,un,5,15,5,15,40,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel_un,3,un,un,1,un,1,0,0,,no,not_applicable,3,wind,severe,5,5,5,"More than half was completely destroyed, whole thing torn down eventually",5,90,5,90,1,15,80,60,80,80,4,80,80,80,60,80,60,80,80,80,80,80,60,4,90,70,90,90,90,90,90,70,100,100,100,100,100,100,100,100,5,0,not_applicable,not_applicable,3,60,2,yes,,yes,business,not in use,not in use,not_applicable,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no value,no value,limited,limited,0,1,0,0,0,0,yes,yes,yes,yes,yes,business,severe,yes,yes,yes,"Cannot get any photos or see the back of the building. Building completely destroyed by tornado, so after photos do not exist"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,121 S 11th St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.176039,-86.749767,121 S 11th St Nashville TN 37206 US,,,6,no,residential,1.5,1900,210,isolated,recessed,5.2,1,w,2.5,32.8,12.13,0.2,gable-hip_combo,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,"stone,masonry_un",3,un,1,not_applicable,3,brick,3,vinyl,yes,30,10,un,15,15,un,30,10,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,"asphalt,corrugated_steel",3,0.15,0,1990,yes,unknown,1,wind,minor,1,1,1,New parts of the roof,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,minor,no,no,no,"No street view coverage of left side after the tornado, currently unaware of its damage status but looks like it was uneffected."
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,127 S 11th St Nashville TN 37206 US,2,36.1717,36.1525,-86.9526,-85.8904,36.175653,-86.749836,127 S 11th St Nashville TN 37206 US,,,19,no,residential,2.5,1909,216,isolated,recessed,8.4,0.6,w,3,15,15.2,0.2,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,un,yes,50,un,20,20,20,20,un,50,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.45,0,,no,not_applicable,3,"wind, wind-borne debris",moderate,2,2,3,Moderate: Between 15% and 50% roof cover or wall cladding damage OR <5% roof substrate failure.,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,15,15,15,15,15,15,15,15,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,limited,limited,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,No coverage of sides of back of the home
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,116 S 12th St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.17597173,-86.74902391,116 S 12th St Nashville TN 37206 US,,,19,no,residential,2,1899,217,isolated,recessed,6.2,0.9,e,3,19.6,11.4,0.2,hip,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,not_applicable,3,brick,3,wood,yes,40,30,25,25,25,25,40,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,some,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"No pictures from after 2019, 2 story residemntial house."
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,122 S 12th St Nashville TN 37206 US,2,36.1717,36.1525,-86.9526,-85.8904,36.175592,-86.749114,122 S 12th St Nashville TN 37206 US,,,19,no,residential,2.5,1890,301,isolated,recessed,9.1,0.6,e,3.2,19.2,14.3,0.2,gable-hip_combo,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,"stone,masonry_un",3,un,1,not_applicable,3,"brick,wood",3,wood,no,40,45,40,30,40,30,40,45,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind ,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,considerable,limited,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,211 S 12th St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17524916,-86.74852512,211 S 12th St Nashville TN 37206 US,,,19,no,residential,2,1910,245,isolated,recessed,6,0.7,w,2.4,18.8,12.5,0.2,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,not_applicable,3,"brick, vinyl,cedar",3,wood,yes,40,45,40,35,35,40,45,40,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.4,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,No street view imagery of structure after tornado
